date,close,Name
2018-01-16,15.81,HPE
2018-01-17,16.07,HPE
2018-01-18,15.97,HPE
2018-01-19,16.08,HPE
2018-01-22,NA,HPE
2018-01-23,16.67,HPE
2018-01-24,16.68,HPE
2018-01-25,16.48,HPE
2018-01-26,16.71,HPE
2018-01-29,16.97,HPE
2018-01-30,16.54,HPE
2018-01-31,16.4,HPE
2018-02-01,16.79,HPE
2018-02-02,16.65,HPE
2018-02-05,15.66,HPE
2018-02-06,15.73,HPE
2018-02-07,15.56,HPE
2018-01-02,21.32,HPQ
2018-01-03,21.37,HPQ
2018-01-04,21.53,HPQ
2018-01-05,21.75,HPQ
2018-01-08,21.84,HPQ
2018-01-09,21.81,HPQ
2018-01-10,22.05,HPQ
2018-01-11,22.41,HPQ
2018-01-12,22.92,HPQ
2018-01-16,22.88,HPQ
2018-01-17,23.46,HPQ
2018-01-18,NA,HPQ
2018-01-19,23.7,HPQ
2018-01-22,23.85,HPQ
2018-01-23,23.81,HPQ
2018-01-24,23.66,HPQ
2018-01-25,23.32,HPQ
2018-01-26,23.91,HPQ
2018-01-29,23.81,HPQ
2018-01-30,23.44,HPQ
2018-01-31,23.32,HPQ
2018-02-01,23.3,HPQ
2018-02-02,22.48,HPQ
2018-02-05,NA,HPQ
2018-02-06,21.43,HPQ
2018-02-07,21.21,HPQ
2018-01-02,65.35,HP
2018-01-03,65.65,HP
2018-01-04,66.4,HP
2018-01-05,66.7,HP
2018-01-08,68.57,HP
2018-01-09,68.21,HP
2018-01-10,68.27,HP
2018-01-11,70.04,HP
2018-01-12,70.26,HP
2018-01-16,69.73,HP
2018-01-17,70.63,HP
2018-01-18,NA,HP
2018-01-19,NA,HP
2018-01-22,71.12,HP
2018-01-23,71.57,HP
2018-01-24,71.38,HP
2018-01-25,73.69,HP
2018-01-26,74.09,HP
2018-01-29,74.33,HP
2018-01-30,72.71,HP
2018-01-31,NA,HP
2018-02-01,NA,HP
2018-02-02,70.11,HP
2018-02-05,68.29,HP
2018-02-06,68.69,HP
2018-02-07,67.47,HP
2018-01-02,26.76,HRB
2018-01-03,26.65,HRB
2018-01-04,26.62,HRB
2018-01-05,26.79,HRB
2018-01-08,26.31,HRB
2018-01-09,26.44,HRB
2018-01-10,25.97,HRB
2018-01-11,26.08,HRB
2018-01-12,26.36,HRB
2018-01-16,26.63,HRB
2018-01-17,26.48,HRB
2018-01-18,26.53,HRB
2018-01-19,26.28,HRB
2018-01-22,26.48,HRB
2018-01-23,27.53,HRB
2018-01-24,NA,HRB
2018-01-25,26.82,HRB
2018-01-26,NA,HRB
2018-01-29,26.83,HRB
2018-01-30,26.44,HRB
2018-01-31,NA,HRB
2018-02-01,NA,HRB
2018-02-02,NA,HRB
2018-02-05,24.47,HRB
2018-02-06,25.17,HRB
2018-02-07,25.74,HRB
2018-01-02,36.36,HRL
2018-01-03,36.0,HRL
2018-01-04,NA,HRL
2018-01-05,36.35,HRL
2018-01-08,36.41,HRL
2018-01-09,36.4,HRL
2018-01-10,35.39,HRL
2018-01-11,34.34,HRL
2018-01-12,34.55,HRL
2018-01-16,34.72,HRL
2018-01-17,NA,HRL
2018-01-18,34.25,HRL
2018-01-19,34.76,HRL
2018-01-22,34.88,HRL
2018-01-23,34.94,HRL
2018-01-24,NA,HRL
2018-01-25,34.59,HRL
2018-01-26,34.66,HRL
2018-01-29,34.64,HRL
2018-01-30,NA,HRL
2018-01-31,34.33,HRL
2018-02-01,34.08,HRL
2018-02-02,NA,HRL
2018-02-05,32.49,HRL
2018-02-06,32.74,HRL
2018-02-07,32.74,HRL
2018-01-02,142.07,HRS
2018-01-03,142.82,HRS
2018-01-04,NA,HRS
2018-01-05,143.74,HRS
2018-01-08,146.4,HRS
2018-01-09,NA,HRS
2018-01-10,145.15,HRS
2018-01-11,145.3,HRS
2018-01-12,147.21,HRS
2018-01-16,145.77,HRS
2018-01-17,NA,HRS
2018-01-18,145.74,HRS
2018-01-19,145.89,HRS
2018-01-22,143.19,HRS
2018-01-23,142.41,HRS
2018-01-24,143.1,HRS
2018-01-25,144.47,HRS
2018-01-26,146.15,HRS
2018-01-29,147.19,HRS
2018-01-30,156.31,HRS
2018-01-31,159.38,HRS
2018-02-01,157.68,HRS
2018-02-02,155.9,HRS
2018-02-05,148.2,HRS
2018-02-06,148.64,HRS
2018-02-07,152.79,HRS
2018-01-02,71.47,HSIC
2018-01-03,72.14,HSIC
2018-01-04,72.18,HSIC
2018-01-05,73.33,HSIC
2018-01-08,74.34,HSIC
2018-01-09,73.45,HSIC
2018-01-10,72.79,HSIC
2018-01-11,73.3,HSIC
2018-01-12,74.84,HSIC
2018-01-16,76.04,HSIC
2018-01-17,76.35,HSIC
2018-01-18,74.62,HSIC
2018-01-19,75.96,HSIC
2018-01-22,76.41,HSIC
2018-01-23,76.3,HSIC
2018-01-24,77.41,HSIC
2018-01-25,78.14,HSIC
2018-01-26,78.93,HSIC
2018-01-29,79.41,HSIC
2018-01-30,78.07,HSIC
2018-01-31,75.68,HSIC
2018-02-01,75.28,HSIC
2018-02-02,74.35,HSIC
2018-02-05,NA,HSIC
2018-02-06,NA,HSIC
2018-02-07,72.97,HSIC
2018-01-02,19.94,HST
2018-01-03,19.87,HST
2018-01-04,NA,HST
2018-01-05,NA,HST
2018-01-08,20.39,HST
2018-01-09,20.44,HST
2018-01-10,20.65,HST
2018-01-11,20.57,HST
2018-01-12,20.36,HST
2018-01-16,20.32,HST
2018-01-17,20.93,HST
2018-01-18,20.5,HST
2018-01-19,20.72,HST
2018-01-22,20.81,HST
2018-01-23,21.3,HST
2018-01-24,21.29,HST
2018-01-25,21.17,HST
2018-01-26,21.24,HST
2018-01-29,20.95,HST
2018-01-30,20.83,HST
2018-01-31,20.76,HST
2018-02-01,20.57,HST
2018-02-02,20.11,HST
2018-02-05,19.35,HST
2018-02-06,19.42,HST
2018-02-07,19.45,HST
2018-01-02,NA,HSY
2018-01-03,111.64,HSY
2018-01-04,112.42,HSY
2018-01-05,112.96,HSY
2018-01-08,114.06,HSY
2018-01-09,113.78,HSY
2018-01-10,110.82,HSY
2018-01-11,NA,HSY
2018-01-12,109.27,HSY
2018-01-16,108.29,HSY
2018-01-17,108.93,HSY
2018-01-18,107.79,HSY
2018-01-19,109.37,HSY
2018-01-22,109.96,HSY
2018-01-23,110.81,HSY
2018-01-24,110.31,HSY
2018-01-25,111.23,HSY
2018-01-26,111.07,HSY
2018-01-29,109.67,HSY
2018-01-30,109.53,HSY
2018-01-31,110.33,HSY
2018-02-01,103.77,HSY
2018-02-02,102.97,HSY
2018-02-05,100.17,HSY
2018-02-06,101.29,HSY
2018-02-07,99.04,HSY
2018-01-02,251.64,HUM
2018-01-03,NA,HUM
2018-01-04,258.36,HUM
2018-01-05,264.33,HUM
2018-01-08,258.55,HUM
2018-01-09,263.08,HUM
2018-01-10,263.1,HUM
2018-01-11,265.21,HUM
2018-01-12,268.02,HUM
2018-01-16,NA,HUM
2018-01-17,NA,HUM
2018-01-18,279.44,HUM
2018-01-19,279.3,HUM
2018-01-22,281.87,HUM
2018-01-23,282.86,HUM
2018-01-24,286.32,HUM
2018-01-25,285.91,HUM
2018-01-26,288.29,HUM
2018-01-29,NA,HUM
2018-01-30,282.29,HUM
2018-01-31,281.83,HUM
2018-02-01,279.77,HUM
2018-02-02,NA,HUM
2018-02-05,267.1,HUM
2018-02-06,269.12,HUM
2018-02-07,264.9,HUM
2018-01-02,154.25,IBM
2018-01-03,158.49,IBM
2018-01-04,161.7,IBM
2018-01-05,162.49,IBM
2018-01-08,163.47,IBM
2018-01-09,163.83,IBM
2018-01-10,164.18,IBM
2018-01-11,164.2,IBM
2018-01-12,163.14,IBM
2018-01-16,163.85,IBM
2018-01-17,168.65,IBM
2018-01-18,169.12,IBM
2018-01-19,NA,IBM
2018-01-22,162.6,IBM
2018-01-23,166.25,IBM
2018-01-24,165.37,IBM
2018-01-25,165.47,IBM
2018-01-26,167.34,IBM
2018-01-29,166.8,IBM
2018-01-30,163.62,IBM
2018-01-31,NA,IBM
2018-02-01,162.4,IBM
2018-02-02,159.03,IBM
2018-02-05,152.53,IBM
2018-02-06,NA,IBM
2018-02-07,153.85,IBM
2018-01-02,69.85,ICE
2018-01-03,70.91,ICE
2018-01-04,72.25,ICE
2018-01-05,72.85,ICE
2018-01-08,73.12,ICE
2018-01-09,74.05,ICE
2018-01-10,74.46,ICE
2018-01-11,74.38,ICE
2018-01-12,NA,ICE
2018-01-16,74.58,ICE
2018-01-17,NA,ICE
2018-01-18,NA,ICE
2018-01-19,75.6,ICE
2018-01-22,75.83,ICE
2018-01-23,75.79,ICE
2018-01-24,75.42,ICE
2018-01-25,74.94,ICE
2018-01-26,75.57,ICE
2018-01-29,74.51,ICE
2018-01-30,73.55,ICE
2018-01-31,73.84,ICE
2018-02-01,74.8,ICE
2018-02-02,73.98,ICE
2018-02-05,71.5,ICE
2018-02-06,72.27,ICE
2018-02-07,70.72,ICE
2018-01-02,NA,IDXX
2018-01-03,NA,IDXX
2018-01-04,NA,IDXX
2018-01-05,166.6,IDXX
2018-01-08,165.08,IDXX
2018-01-09,NA,IDXX
2018-01-10,166.14,IDXX
2018-01-11,171.51,IDXX
2018-01-12,NA,IDXX
2018-01-16,NA,IDXX
2018-01-17,179.36,IDXX
2018-01-18,NA,IDXX
2018-01-19,NA,IDXX
2018-01-22,180.95,IDXX
2018-01-23,182.23,IDXX
2018-01-24,184.08,IDXX
2018-01-25,185.73,IDXX
2018-01-26,187.03,IDXX
2018-01-29,186.78,IDXX
2018-01-30,186.59,IDXX
2018-01-31,187.04,IDXX
2018-02-01,193.95,IDXX
2018-02-02,186.36,IDXX
2018-02-05,180.36,IDXX
2018-02-06,180.05,IDXX
2018-02-07,176.83,IDXX
2018-01-02,NA,IFF
2018-01-03,155.74,IFF
2018-01-04,153.76,IFF
2018-01-05,156.87,IFF
2018-01-08,155.83,IFF
2018-01-09,154.26,IFF
2018-01-10,153.78,IFF
2018-01-11,153.53,IFF
2018-01-12,153.7,IFF
2018-01-16,152.54,IFF
2018-01-17,156.55,IFF
2018-01-18,155.13,IFF
2018-01-19,155.19,IFF
2018-01-22,153.06,IFF
2018-01-23,NA,IFF
2018-01-24,152.86,IFF
2018-01-25,154.85,IFF
2018-01-26,153.49,IFF
2018-01-29,150.9,IFF
2018-01-30,149.91,IFF
2018-01-31,150.3,IFF
2018-02-01,147.99,IFF
2018-02-02,146.13,IFF
2018-02-05,NA,IFF
2018-02-06,142.41,IFF
2018-02-07,142.7,IFF
2018-01-02,224.03,ILMN
2018-01-03,230.32,ILMN
2018-01-04,232.99,ILMN
2018-01-05,228.17,ILMN
2018-01-08,227.06,ILMN
2018-01-09,242.8,ILMN
2018-01-10,242.59,ILMN
2018-01-11,240.04,ILMN
2018-01-12,244.72,ILMN
2018-01-16,241.42,ILMN
2018-01-17,242.05,ILMN
2018-01-18,241.31,ILMN
2018-01-19,NA,ILMN
2018-01-22,NA,ILMN
2018-01-23,242.94,ILMN
2018-01-24,242.49,ILMN
2018-01-25,243.39,ILMN
2018-01-26,244.83,ILMN
2018-01-29,241.78,ILMN
2018-01-30,241.18,ILMN
2018-01-31,232.64,ILMN
2018-02-01,230.29,ILMN
2018-02-02,220.18,ILMN
2018-02-05,213.0,ILMN
2018-02-06,220.8,ILMN
2018-02-07,221.2,ILMN
2018-01-02,100.89,INCY
2018-01-03,100.98,INCY
2018-01-04,98.44,INCY
2018-01-05,99.85,INCY
2018-01-08,100.81,INCY
2018-01-09,NA,INCY
2018-01-10,96.62,INCY
2018-01-11,NA,INCY
2018-01-12,94.07,INCY
2018-01-16,91.65,INCY
2018-01-17,90.31,INCY
2018-01-18,91.92,INCY
2018-01-19,93.16,INCY
2018-01-22,94.08,INCY
2018-01-23,94.63,INCY
2018-01-24,95.34,INCY
2018-01-25,94.26,INCY
2018-01-26,95.51,INCY
2018-01-29,93.54,INCY
2018-01-30,92.5,INCY
2018-01-31,90.29,INCY
2018-02-01,89.67,INCY
2018-02-02,85.92,INCY
2018-02-05,85.34,INCY
2018-02-06,88.11,INCY
2018-02-07,86.34,INCY
2018-01-02,45.55,INFO
2018-01-03,45.21,INFO
2018-01-04,45.68,INFO
2018-01-05,45.95,INFO
2018-01-08,46.68,INFO
2018-01-09,46.8,INFO
2018-01-10,46.97,INFO
2018-01-11,47.46,INFO
2018-01-12,47.85,INFO
2018-01-16,47.99,INFO
2018-01-17,47.87,INFO
2018-01-18,47.65,INFO
2018-01-19,NA,INFO
2018-01-22,48.37,INFO
2018-01-23,48.51,INFO
2018-01-24,48.68,INFO
2018-01-25,48.45,INFO
2018-01-26,48.24,INFO
2018-01-29,NA,INFO
2018-01-30,47.78,INFO
2018-01-31,47.73,INFO
2018-02-01,47.6,INFO
2018-02-02,47.02,INFO
2018-02-05,45.15,INFO
2018-02-06,45.79,INFO
2018-02-07,45.17,INFO
2018-01-02,46.85,INTC
2018-01-03,45.26,INTC
2018-01-04,44.43,INTC
2018-01-05,44.74,INTC
2018-01-08,44.74,INTC
2018-01-09,43.62,INTC
2018-01-10,NA,INTC
2018-01-11,43.41,INTC
2018-01-12,NA,INTC
2018-01-16,43.14,INTC
2018-01-17,44.39,INTC
2018-01-18,44.48,INTC
2018-01-19,44.82,INTC
2018-01-22,NA,INTC
2018-01-23,NA,INTC
2018-01-24,45.51,INTC
2018-01-25,45.3,INTC
2018-01-26,50.08,INTC
2018-01-29,49.98,INTC
2018-01-30,48.79,INTC
2018-01-31,48.14,INTC
2018-02-01,NA,INTC
2018-02-02,46.15,INTC
2018-02-05,44.52,INTC
2018-02-06,44.91,INTC
2018-02-07,45.2,INTC
2018-01-02,158.72,INTU
2018-01-03,159.16,INTU
2018-01-04,162.01,INTU
2018-01-05,NA,INTU
2018-01-08,164.21,INTU
2018-01-09,164.85,INTU
2018-01-10,163.51,INTU
2018-01-11,163.0,INTU
2018-01-12,164.51,INTU
2018-01-16,162.29,INTU
2018-01-17,164.29,INTU
2018-01-18,164.4,INTU
2018-01-19,167.74,INTU
2018-01-22,NA,INTU
2018-01-23,168.46,INTU
2018-01-24,167.55,INTU
2018-01-25,167.82,INTU
2018-01-26,170.44,INTU
2018-01-29,NA,INTU
2018-01-30,168.5,INTU
2018-01-31,167.9,INTU
2018-02-01,165.65,INTU
2018-02-02,NA,INTU
2018-02-05,157.65,INTU
2018-02-06,160.87,INTU
2018-02-07,161.29,INTU
2018-01-02,20.25,IPG
2018-01-03,NA,IPG
2018-01-04,20.17,IPG
2018-01-05,20.19,IPG
2018-01-08,20.35,IPG
2018-01-09,NA,IPG
2018-01-10,20.9,IPG
2018-01-11,21.46,IPG
2018-01-12,21.74,IPG
2018-01-16,21.22,IPG
2018-01-17,21.58,IPG
2018-01-18,NA,IPG
2018-01-19,21.35,IPG
2018-01-22,NA,IPG
2018-01-23,21.73,IPG
2018-01-24,21.82,IPG
2018-01-25,21.36,IPG
2018-01-26,21.91,IPG
2018-01-29,21.76,IPG
2018-01-30,21.7,IPG
2018-01-31,NA,IPG
2018-02-01,21.77,IPG
2018-02-02,NA,IPG
2018-02-05,20.77,IPG
2018-02-06,20.98,IPG
2018-02-07,21.3,IPG
2018-01-02,59.77,IP
2018-01-03,60.56,IP
2018-01-04,61.58,IP
2018-01-05,61.7,IP
2018-01-08,62.13,IP
2018-01-09,61.49,IP
2018-01-10,61.62,IP
2018-01-11,62.23,IP
2018-01-12,62.26,IP
2018-01-16,61.23,IP
2018-01-17,61.49,IP
2018-01-18,62.62,IP
2018-01-19,63.5,IP
2018-01-22,63.46,IP
2018-01-23,63.32,IP
2018-01-24,63.66,IP
2018-01-25,63.4,IP
2018-01-26,64.75,IP
2018-01-29,65.08,IP
2018-01-30,64.2,IP
2018-01-31,62.86,IP
2018-02-01,61.67,IP
2018-02-02,62.17,IP
2018-02-05,59.44,IP
2018-02-06,59.57,IP
2018-02-07,59.25,IP
2018-01-02,99.76,IQV
2018-01-03,99.52,IQV
2018-01-04,97.28,IQV
2018-01-05,98.56,IQV
2018-01-08,98.6,IQV
2018-01-09,98.54,IQV
2018-01-10,98.87,IQV
2018-01-11,99.86,IQV
2018-01-12,NA,IQV
2018-01-16,99.93,IQV
2018-01-17,100.22,IQV
2018-01-18,99.92,IQV
2018-01-19,103.0,IQV
2018-01-22,NA,IQV
2018-01-23,103.21,IQV
2018-01-24,103.5,IQV
